x,y,z,global_index
-31.0341,-7.99683,76.733,0
-22.3229,-22.9462,109.463,0
-31.9669,-12.1492,98.8584,0
-21.8899,-23.431,97.3213,0
-23.2611,-21.8958,132.355,0
-28.4888,-16.0431,79.8928,0
-30.0544,-14.2903,83.4498,0
-30.7443,-13.518,89.1317,0
-30.916,-13.3257,114.584,0
-28.2887,-16.2671,117.291,0
-25.6159,-19.2595,89.5232,0
-23.2967,-21.8559,116.784,0
-24.1921,-20.8536,78.6419,0
-21.8899,-23.431,114.058,0
-27.4167,-17.2434,75.3132,0
-30.3784,-13.9276,70.634,0
-25.0542,-19.8884,98.8152,0
-29.7794,-14.5982,114.284,0
-24.1161,-20.9386,121.257,0
-26.4743,-18.2984,82.9007,0
-28.9596,-15.516,112.423,0
-24.9231,-20.0351,122.285,0
-23.2064,-21.957,90.7253,0
-25.7616,-19.0964,71.8875,0
-27.0102,-17.6985,92.6312,0
-25.1479,-19.7834,83.2083,0
-25.9146,-18.9251,137.997,0
-32.1139,-11.9846,129.767,0
-23.0427,-22.1403,135.69,0
-30.6362,-13.6389,69.4984,0
-24.3469,-20.6802,139.594,0
-30.8989,-13.3448,70.8933,0
-23.9217,-21.1563,83.6533,0
-26.4506,-18.325,77.9642,0
-21.8233,-23.5055,103.767,0
-22.3592,-22.9056,86.679,0
-27.2845,-17.3914,92.0411,0
-24.8768,-20.087,91.6554,0
-25.716,-19.1475,85.7422,0
-30.5999,-13.6796,102.53,0
-24.6496,-20.3413,133.871,0
-26.509,-18.2596,123.02,0
-22.6755,-22.5515,104.799,0
-31.4884,-12.6849,131.816,0
-25.0675,-19.8735,136.443,0
-23.9883,-21.0817,111.603,0
-25.7485,-19.111,77.2547,0
-24.9543,-20.0002,74.8609,0
-32.351,-11.7191,86.8055,0
-30.7693,-13.4899,79.2305,0
-25.475,-19.4173,100.759,0
-21.5901,-23.7666,92.532,0
-26.5281,-18.2382,75.4579,0
-22.0141,-23.2919,94.0006,0
-11.1669,-30.0677,90.1653,0
-16.6354,-27.4326,121.099,0
-15.643,-27.9108,97.7975,0
-22.8551,-24.4354,118.536,0
-19.0365,-26.2755,136.679,0
-21.6675,-25.0077,82.0309,0
-19.0441,-26.2718,122.415,0
-21.6819,-25.0007,87.5015,0
-12.7398,-29.3097,83.0206,0
-21.6524,-25.015,76.7194,0
-25.025,-23.3897,124.504,0
-15.8241,-27.8235,105.597,0
-13.6444,-28.8738,109.444,0
-20.5823,-25.5306,138.214,0
-21.6729,-25.0051,70.4044,0
-11.7525,-29.7855,100.787,0
-11.7933,-29.7659,76.5296,0
-13.6755,-28.8589,84.163,0
-21.1706,-25.2471,121.937,0
-12.6083,-29.3731,85.5613,0
-11.212,-30.046,120.161,0
-11.6624,-29.8289,122.479,0
-11.5905,-29.8636,75.553,0
-20.4582,-25.5904,83.4258,0
-13.5051,-28.941,137.956,0
-14.5811,-28.4225,94.4597,0
-14.7491,-28.3415,85.9963,0
-20.5193,-25.561,109.22,0
-10.9867,-30.1545,69.226,0
-13.2839,-29.0476,112.173,0
-21.2141,-25.2262,101.711,0
-13.9913,-28.7067,139.966,0
-23.1035,-24.3157,98.4575,0
-14.1848,-28.6134,72.1217,0
-10.4012,-30.4367,99.829,0
-23.5408,-24.105,91.7105,0
-15.0068,-28.2174,74.8946,0
-18.5074,-26.5304,137.854,0
-19.7186,-25.9468,79.6533,0
-22.4012,-24.6541,96.1944,0
-22.8019,-24.461,101.579,0
-24.8759,-23.4616,96.3382,0
-14.6588,-28.385,122.551,0
-13.903,-28.7493,111.516,0
-12.6984,-29.3297,90.1647,0
-18.9604,-26.3122,87.0792,0
-10.7615,-30.2631,73.7534,0
-14.1729,-28.6192,127.521,0
-15.6986,-27.884,98.4252,0
-11.1219,-30.0894,91.409,0
-21.4706,-25.1025,136.747,0
-11.1219,-30.0894,98.0469,0
-13.4191,-28.9824,119.8,0
-17.8193,-26.862,72.5521,0
-10.6264,-30.3282,124.162,0
-22.783,-24.4701,108.177,0
-10.8516,-30.2196,78.8829,0
-24.0308,-23.8688,110.838,0
-12.1942,-29.5727,121.259,0
-23.4017,-24.172,115.134,0
-12.7434,-29.308,80.0481,0
-20.2883,-25.6723,95.2021,0
-4.61722,-31.7248,131.669,0
-13.5962,-31.2183,89.2128,0
-6.07662,-31.6425,82.1026,0
-8.31743,-31.5161,82.2452,0
-12.2176,-31.2961,128.174,0
-14.2669,-31.1805,128.251,0
-7.14626,-31.5821,100.405,0
-13.3474,-31.2323,91.0118,0
-10.7037,-31.3814,102.568,0
-2.47128,-31.8458,132.547,0
0.440721,-32.0101,93.4529,0
-13.5715,-31.2197,96.382,0
-7.40558,-31.5675,77.7602,0
-11.1291,-31.3575,76.3647,0
-9.71446,-31.4372,106.542,0
-11.0001,-31.3647,128.365,0
-8.70846,-31.494,97.7204,0
1.5889,-32.0749,74.1826,0
-11.4223,-31.3409,71.7972,0
1.30093,-32.0586,78.3343,0
-9.55788,-31.4461,108.796,0
-7.70926,-31.5504,69.3388,0
0.440721,-32.0101,76.0917,0
-11.6056,-31.3306,94.1371,0
1.33929,-32.0608,113.447,0
-9.37181,-31.4566,119.537,0
-3.893,-31.7656,83.0171,0
-12.4515,-31.2829,80.3668,0
-12.3239,-31.29,105.734,0
-14.2945,-31.1789,120.575,0
-7.18806,-31.5798,134.253,0
-12.9302,-31.2559,127.841,0
-0.807295,-31.9397,129.22,0
-6.17178,-31.6371,100.437,0
-8.39589,-31.5116,135.804,0
-6.20701,-31.6351,109.476,0
-14.6129,-31.1609,117.414,0
-13.083,-31.2472,69.7177,0
-5.70116,-31.6636,125.218,0
-5.57331,-31.6708,100.184,0
-5.12436,-31.6962,100.695,0
-3.31013,-31.7985,81.0871,0
-9.68431,-31.4389,101.395,0
1.68874,-32.0805,99.5861,0
-1.50618,-31.9003,107.86,0
1.23945,-32.0551,94.7222,0
-11.7136,-31.3245,125.139,0
-8.31939,-31.5159,69.2426,0
-12.1388,-31.3005,79.2632,0
-0.721263,-31.9445,127.406,0
-2.17074,-31.8628,100.691,0
1.38921,-32.0636,134.196,0
1.88842,-32.0918,76.2001,0
1.53897,-32.072,98.3152,0
-7.1347,-31.5828,115.932,0
-1.27217,-31.9135,81.2925,0
-8.43656,-31.5093,74.8827,0
-2.40476,-31.8496,131.938,0
-9.78186,-31.4334,110.12,0
-13.5333,-31.2218,85.9568,0
-11.5697,-31.3326,102.174,0
-11.6658,-31.3272,94.6912,0
-11.2049,-31.3532,80.3698,0
-2.03054,-31.8707,105.886,0
-5.2657,-31.6882,122.264,0
2.03818,-32.1002,120.377,0
-2.88084,-31.8227,93.3959,0
-4.73071,-31.7184,79.1069,0
4.07271,-32.4061,92.9155,0
9.36541,-30.5556,98.1409,0
11.1634,-29.927,73.4304,0
5.35169,-31.959,112.709,0
-0.710312,-34.0785,136.034,0
11.4769,-29.8174,99.7104,0
4.77912,-32.1592,99.9118,0
1.49531,-33.3073,139.34,0
1.27957,-33.3827,98.7085,0
5.89265,-31.7698,97.5338,0
10.149,-30.2817,111.383,0
-1.57776,-34.3818,115.243,0
2.60375,-32.9197,86.7732,0
5.08195,-32.0533,69.8697,0
10.1669,-30.2754,90.9122,0
6.92351,-31.4094,73.6883,0
6.34271,-31.6125,69.2209,0
0.491875,-33.6581,98.0274,0
9.32774,-30.5688,87.7192,0
1.36906,-33.3514,117.577,0
11.4769,-29.8174,96.1005,0
-0.245967,-33.9161,71.3817,0
-0.835847,-34.1224,138.426,0
1.35334,-33.3569,81.7103,0
5.79733,-31.8032,120.245,0
2.14169,-33.0813,123.94,0
9.37999,-30.5505,121.404,0
3.30425,-32.6748,73.2389,0
8.88849,-30.7224,69.6305,0
0.533702,-33.6435,80.204,0
9.44577,-30.5275,111.082,0
2.94215,-32.8014,101.559,0
6.49295,-31.5599,98.1375,0
10.0024,-30.3329,88.8747,0
7.78921,-31.1067,93.7788,0
3.19636,-32.7126,88.6274,0
10.739,-30.0754,98.6637,0
10.0873,-30.3032,75.2504,0
-1.31343,-34.2893,86.1459,0
1.80027,-33.2007,102.734,0
3.83801,-32.4882,74.0683,0
11.241,-29.8999,70.0231,0
3.72822,-32.5266,122.924,0
8.07947,-31.0052,122.685,0
7.66859,-31.1489,120.321,0
2.7924,-32.8538,69.3334,0
1.62341,-33.2625,76.9265,0
7.43436,-31.2308,126.161,0
2.68304,-32.892,71.5023,0
11.9017,-29.6688,121.83,0
5.71612,-31.8316,139.584,0
3.46214,-32.6196,118.702,0
8.10915,-30.9949,74.3652,0
5.73912,-31.8235,135.978,0
11.1938,-29.9164,113.355,0
4.37268,-32.3013,129.101,0
1.56765,-33.282,101.749,0
8.91217,-30.7141,86.6758,0
10.3565,-30.2091,79.8211,0
9.21143,-30.6095,110.496,0
10.7814,-30.0606,80.2719,0
5.39488,-31.9439,93.9284,0
1.93219,-33.1545,78.6821,0
13.5123,-29.1057,74.2334,0
24.0649,-21.3237,82.6609,0
15.1271,-29.3069,72.2612,0
20.6161,-24.4042,110.971,0
11.9855,-32.1131,121.452,0
19.5408,-25.3646,136.324,0
12.7221,-31.4552,129.102,0
15.7904,-28.7145,84.7964,0
20.2737,-24.71,132.848,0
23.6547,-21.6901,106.683,0
23.7293,-21.6234,83.7778,0
21.2495,-23.8384,91.6436,0
20.028,-24.9294,102.956,0
20.4538,-24.5491,84.1233,0
14.2342,-30.1045,74.1641,0
20.1693,-24.8033,134.464,0
15.0341,-29.39,69.897,0
19.5613,-25.3463,115.858,0
17.7797,-26.9377,101.283,0
17.1018,-27.5432,113.882,0
20.9138,-24.1382,130.256,0
22.4987,-22.7226,100.513,0
23.1326,-22.1564,79.1422,0
12.3382,-31.7981,102.949,0
16.0468,-28.4855,134.605,0
21.9411,-23.2206,119.223,0
16.3147,-28.2462,89.6503,0
21.38,-23.7219,96.2592,0
17.6427,-27.06,112.267,0
21.4507,-23.6587,116.871,0
21.5664,-23.5553,86.4568,0
14.6627,-29.7217,131.673,0
23.3191,-21.9898,133.532,0
12.1238,-31.9895,75.4006,0
19.7259,-25.1993,118.188,0
17.5265,-27.1638,123.734,0
16.2203,-28.3305,140.356,0
22.6886,-22.553,123.154,0
18.4095,-26.3751,128.085,0
22.9222,-22.3443,73.6292,0
15.3869,-29.075,107.201,0
23.1699,-22.1231,94.0959,0
22.852,-22.4071,127.8,0
18.6167,-26.19,83.2022,0
24.0649,-21.3237,123.383,0
14.6951,-29.6928,135.872,0
23.7666,-21.5901,96.9444,0
20.8366,-24.2072,104.236,0
19.8271,-25.1089,81.0621,0
19.2517,-25.6229,133.572,0
19.166,-25.6994,118.147,0
20.0076,-24.9477,87.1275,0
18.6222,-26.1851,82.9156,0
15.1329,-29.3018,103.275,0
20.9698,-24.0882,124.907,0
20.0817,-24.8815,75.0128,0
11.9363,-32.157,78.5754,0
12.1921,-31.9285,106.816,0
22.3868,-22.8225,82.0925,0
19.5645,-25.3435,128.0,0
23.953,-21.4236,125.029,0
25.6135,-20.4103,126.489,0
28.906,-13.5776,86.7502,0
23.2079,-25.4024,92.4674,0
27.132,-17.259,90.2468,0
26.7889,-17.971,70.1808,0
29.0258,-13.329,109.797,0
26.5419,-18.4836,76.7767,0
24.0917,-23.5682,77.0284,0
25.4353,-20.7801,71.7441,0
26.0097,-19.588,123.77,0
29.6096,-12.1176,101.107,0
29.677,-11.9777,112.033,0
28.3892,-14.6502,111.167,0
25.0741,-21.5297,124.127,0
25.363,-20.93,116.256,0
27.2533,-17.0073,94.6459,0
24.5748,-22.5659,110.689,0
27.5618,-16.3672,119.892,0
23.7748,-24.2259,87.8025,0
25.0733,-21.5313,89.7324,0
27.0436,-17.4425,94.1819,0
23.8349,-24.1012,106.734,0
24.2596,-23.2199,83.2152,0
24.3686,-22.9937,138.98,0
30.3282,-10.6264,127.268,0
26.5136,-18.5425,113.828,0
28.1117,-15.2261,81.3007,0
29.1026,-13.1698,96.6406,0
26.7695,-18.0113,125.584,0
25.3351,-20.988,102.527,0
28.7608,-13.8791,88.3234,0
29.7204,-11.8876,139.306,0
23.5149,-24.7654,127.294,0
24.7706,-22.1595,129.323,0
25.6339,-20.368,119.193,0
28.6909,-14.0241,69.4997,0
25.3682,-20.9194,96.0292,0
23.2083,-25.4016,104.058,0
30.1111,-11.0768,74.2537,0
25.6426,-20.3499,89.0074,0
24.8598,-21.9743,85.6211,0
30.1677,-10.9594,69.3769,0
27.5029,-16.4893,124.932,0
25.3842,-20.8862,92.3869,0
30.0677,-11.1669,105.429,0
25.4444,-20.7613,73.9355,0
30.1979,-10.8967,70.5937,0
24.0666,-23.6205,134.733,0
23.9317,-23.9003,130.298,0
29.5685,-12.2029,76.9135,0
27.2535,-17.0069,106.134,0
28.1145,-15.2201,124.266,0
26.9284,-17.6816,93.3781,0
24.8641,-21.9655,127.098,0
28.2847,-14.8671,95.7331,0
24.2506,-23.2385,98.7327,0
29.9158,-11.4822,71.4612,0
24.6215,-22.4689,87.094,0
29.9375,-11.4372,102.518,0
29.1209,-13.1318,71.0362,0
26.3777,-18.8243,101.71,0
24.6549,-22.3995,100.644,0
26.3964,-18.7856,76.9241,0
30.1111,-11.0768,75.9591,0
25.711,-20.208,87.962,0
31.2589,-12.8757,81.439,0
32.0918,1.88842,109.399,0
31.3849,-10.6425,69.9673,0
31.6704,-5.58195,136.937,0
31.3126,-11.9235,107.418,0
31.9413,-0.77844,136.425,0
31.3849,-10.6419,91.6412,0
31.9296,-0.985992,79.9175,0
31.3384,-11.4664,76.8685,0
31.4639,-9.24251,99.403,0
31.5536,-7.65238,140.449,0
32.0471,1.09665,84.9247,0
31.8988,-1.5325,85.5036,0
31.1736,-14.3875,70.5325,0
31.6474,-5.98911,112.707,0
31.4353,-9.74816,72.0916,0
32.0157,0.540562,119.562,0
31.4195,-10.0298,98.554,0
31.2759,-12.5745,117.893,0
31.2623,-12.8159,106.504,0
31.7915,-3.43375,81.9038,0
31.4925,-8.73537,136.334,0
31.6428,-6.06987,106.365,0
31.9622,-0.40793,99.6349,0
31.6322,-6.25763,96.5089,0
31.5396,-7.90041,128.288,0
31.4047,-10.2915,110.592,0
31.716,-4.77254,99.2261,0
31.1792,-14.2892,118.032,0
31.3945,-10.4727,79.6089,0
32.0045,0.34088,70.2027,0
31.7567,-4.05161,98.1163,0
31.9588,-0.467926,75.1991,0
31.7805,-3.62976,100.194,0
32.0157,0.540562,69.2645,0
31.6829,-5.35957,71.9727,0
31.7343,-4.44893,82.2634,0
32.1002,2.03818,116.256,0
31.5091,-8.44006,84.7452,0
31.3023,-12.1071,74.9298,0
31.6313,-6.27457,112.221,0
31.1621,-14.5927,93.1802,0
31.9735,-0.208248,104.04,0
31.9059,-1.40634,103.694,0
31.9225,-1.11226,119.049,0
31.7492,-4.18354,76.9217,0
31.3469,-11.3156,73.3746,0
31.1903,-14.0919,103.725,0
31.8383,-2.60444,80.8902,0
31.3886,-10.5766,106.673,0
31.5664,-7.42577,78.1777,0
31.3673,-10.9539,131.65,0
31.6815,-5.38444,102.702,0
31.9707,-0.258168,100.707,0
31.7754,-3.7207,138.199,0
31.3287,-11.6381,109.636,0
31.4539,-9.41992,124.378,0
31.4579,-9.3489,132.925,0
31.582,-7.14766,71.153,0
31.8317,-2.72163,121.542,0
31.5282,-8.10193,75.5355,0
31.8381,-2.60771,82.9138,0
31.3346,-11.535,79.2542,0
31.4537,-9.42227,70.2607,0
31.4056,-10.2756,138.276,0
32.1002,2.03818,133.917,0
31.5524,-7.67275,123.952,0
31.7301,-4.52285,76.3922,0
32.058,1.28937,119.803,0
31.812,-3.07081,94.2936,0
32.0805,1.68874,78.5022,0
33.6733,0.448448,73.7615,0
32.5904,3.54586,82.9427,0
32.6105,3.48831,131.087,0
32.5364,3.7001,81.5866,0
32.6216,3.45642,84.3259,0
30.7469,8.8184,71.9464,0
33.6267,0.5818,125.702,0
29.3223,12.8929,118.897,0
29.1243,13.4593,121.38,0
30.2846,10.1406,87.6249,0
30.8096,8.63891,87.4977,0
32.9673,2.46783,140.085,0
34.3482,-1.48188,111.87,0
30.9635,8.19876,69.543,0
31.5031,6.65569,78.3783,0
33.1085,2.0638,119.848,0
31.5876,6.41398,126.9,0
29.6688,11.9017,109.447,0
33.9591,-0.369026,105.965,0
30.407,9.79056,85.7807,0
29.5038,12.3737,87.6282,0
31.317,7.18778,123.613,0
31.5249,6.59305,85.7715,0
32.8283,2.86518,128.046,0
29.2398,13.1289,138.791,0
33.898,-0.194163,110.76,0
30.5658,9.33636,112.265,0
29.5698,12.1849,71.7607,0
32.9416,2.54112,94.0578,0
34.2947,-1.32867,127.782,0
30.8175,8.61642,115.814,0
31.1066,7.78947,106.715,0
30.5069,9.50478,102.69,0
29.9494,11.0994,84.0646,0
31.5987,6.38198,132.482,0
32.6007,3.51636,137.048,0
29.1976,13.2494,133.359,0
33.3469,1.38217,124.447,0
29.1903,13.2705,135.324,0
30.8083,8.64269,123.251,0
33.4307,1.14237,88.3963,0
33.1492,1.94761,112.801,0
33.0961,2.09922,137.812,0
31.2654,7.33543,90.479,0
29.5203,12.3265,100.023,0
32.0735,5.02404,110.436,0
29.9494,11.0994,127.237,0
32.1337,4.85204,86.3428,0
31.0285,8.01294,119.416,0
33.2328,1.70833,81.2669,0
33.6249,0.586917,73.1185,0
31.9389,5.40904,85.8134,0
30.6166,9.19111,80.9016,0
28.9758,13.8841,100.389,0
33.9376,-0.307372,106.281,0
29.2398,13.1289,129.029,0
31.2255,12.9792,105.162,0
30.344,13.9661,126.426,0
22.2679,23.0078,93.1623,0
27.059,17.6439,97.5929,0
23.9188,21.1595,104.521,0
23.4028,21.7372,106.09,0
26.1251,18.6894,98.49,0
25.6471,19.2245,117.884,0
23.9462,21.1289,133.089,0
25.4481,19.4473,116.418,0
24.958,19.996,72.2643,0
31.0964,13.1237,69.1938,0
26.1433,18.669,82.6687,0
22.0898,23.2072,84.922,0
29.9983,14.3531,139.19,0
23.9087,21.1708,71.6281,0
24.3084,20.7233,100.038,0
21.9843,23.3253,94.9984,0
27.7335,16.8887,75.8262,0
26.5022,18.2672,85.0451,0
23.9652,21.1075,76.2391,0
26.2514,18.548,115.945,0
28.3201,16.232,99.7691,0
25.3262,19.5838,135.166,0
28.4103,16.131,111.697,0
21.79,23.5428,91.4653,0
30.5813,13.7004,135.018,0
29.0149,15.4541,136.567,0
30.4775,13.8166,140.521,0
23.0473,22.1352,91.1854,0
29.9897,14.3628,103.955,0
28.0411,16.5443,139.183,0
31.1216,13.0955,93.1347,0
24.7012,20.2836,73.5652,0
32.0815,12.0208,135.662,0
27.874,16.7315,103.565,0
32.2807,11.7978,69.2706,0
30.7472,13.5146,124.779,0
23.6349,21.4773,70.3166,0
21.2904,24.1022,132.184,0
25.045,19.8987,123.513,0
31.5529,12.6126,116.306,0
23.3747,21.7687,136.954,0
31.4963,12.676,70.7179,0
32.1437,11.9513,90.3779,0
31.3375,12.8538,76.0894,0
25.6029,19.2741,124.744,0
24.2626,20.7746,82.9247,0
23.5658,21.5547,128.739,0
24.0259,21.0396,96.0562,0
28.8284,15.6629,89.7174,0
28.972,15.5021,101.409,0
23.2445,21.9144,101.187,0
24.9905,23.4064,108.361,0
13.2716,29.0535,121.233,0
24.5793,23.6045,97.9764,0
12.5182,29.4165,74.4978,0
18.9722,26.3065,128.865,0
11.5273,29.8941,124.429,0
20.2112,25.7094,87.0253,0
14.3199,28.5483,79.3129,0
17.9209,26.8131,97.9238,0
10.5363,30.3716,93.2822,0
15.4634,27.9973,89.8646,0
19.8413,25.8877,134.935,0
21.9472,24.8729,136.421,0
14.5649,28.4303,127.124,0
13.7631,28.8167,103.41,0
17.7475,26.8966,78.7084,0
10.4012,30.4367,126.907,0
25.0905,23.3582,113.765,0
24.6309,23.5797,120.696,0
12.2479,29.5468,103.39,0
18.9408,26.3216,89.9778,0
22.9791,24.3756,99.5206,0
19.1866,26.2032,94.6704,0
15.9527,27.7615,106.974,0
11.3259,29.9911,134.559,0
23.4332,24.1568,98.1355,0
21.0597,25.3005,132.439,0
16.0755,27.7023,93.3938,0
17.5859,26.9745,110.8,0
22.7577,24.4823,95.3927,0
16.4636,27.5153,109.515,0
19.9004,25.8592,131.939,0
15.777,27.8462,91.8197,0
11.212,30.046,109.946,0
13.9236,28.7393,93.5068,0
11.2359,30.0345,111.829,0
20.268,25.6821,139.485,0
18.8996,26.3415,79.072,0
21.7152,24.9847,136.93,0
15.663,27.9011,70.7008,0
14.505,28.4591,138.548,0
20.6511,25.4975,102.64,0
13.7636,28.8164,121.319,0
21.0638,25.2986,84.9107,0
16.9851,27.264,139.815,0
25.4199,23.1994,138.254,0
11.7988,29.7632,101.144,0
18.7347,26.4209,75.3297,0
19.5907,26.0084,140.557,0
22.9844,24.3731,73.1695,0
15.3401,28.0567,75.0017,0
24.2656,23.7557,72.2598,0
18.7336,26.4215,102.801,0
10.9867,30.1545,126.952,0
13.5272,28.9303,138.833,0
19.0653,26.2616,101.35,0
14.751,28.3406,75.1798,0
13.5092,28.939,131.476,0
20.7027,25.4726,78.6598,0
23.1143,24.3105,88.4448,0
11.5516,29.8823,70.1493,0
13.5371,31.2216,70.4774,0
6.36244,31.6263,94.5063,0
-0.590483,32.0185,85.8225,0
8.76265,31.4909,104.913,0
11.3524,31.3449,131.847,0
3.08949,31.811,81.5504,0
11.6712,31.3269,114.346,0
4.23375,31.7464,97.8554,0
6.00191,31.6467,137.022,0
6.98421,31.5913,99.7942,0
2.72843,31.8313,72.0623,0
4.45922,31.7337,126.831,0
-1.63882,32.0777,89.4391,0
5.73886,31.6615,112.925,0
1.50618,31.9003,140.602,0
-1.5889,32.0749,100.032,0
-1.28937,32.058,83.2773,0
-1.8385,32.0889,111.429,0
9.23824,31.4641,87.6262,0
6.17016,31.6372,133.917,0
0.807295,31.9397,105.944,0
5.80776,31.6576,85.9179,0
7.35138,31.5705,132.148,0
-1.05121,32.0445,76.875,0
-1.78858,32.0861,69.3356,0
10.704,31.3814,130.949,0
12.0852,31.3035,130.333,0
14.2779,31.1798,130.545,0
8.02497,31.5326,96.3704,0
8.2221,31.5214,95.8386,0
6.15016,31.6383,80.2207,0
9.71221,31.4374,71.309,0
13.0144,31.2511,108.91,0
7.58099,31.5576,82.2023,0
-1.63882,32.0777,88.653,0
5.352,31.6833,123.5,0
4.01528,31.7587,112.401,0
10.5032,31.3928,71.9894,0
7.9598,31.5362,140.65,0
11.527,31.335,115.2,0
5.15656,31.6944,136.357,0
-0.840086,32.0326,69.3515,0
14.417,31.172,140.495,0
12.4313,31.284,106.281,0
10.8755,31.3718,96.3493,0
4.26178,31.7448,92.4871,0
7.77905,31.5464,135.972,0
4.53329,31.7295,102.351,0
-0.687062,32.024,132.726,0
6.65542,31.6098,74.5136,0
8.78834,31.4895,93.4865,0
4.24679,31.7457,73.3687,0
9.19216,31.4667,93.9129,0
5.5034,31.6748,80.5768,0
10.2382,31.4077,132.905,0
3.35325,31.7961,122.615,0
13.2498,31.2378,79.3824,0
12.1947,31.2973,73.5501,0
-0.939927,32.0383,80.5182,0
1.00698,31.9284,96.1612,0
11.4222,31.3409,139.095,0
-1.73866,32.0833,99.8099,0
-1.03977,32.0439,125.193,0
-10.4524,30.1756,92.1465,0
-5.74274,31.8222,126.812,0
-10.2194,30.257,92.1764,0
-1.64236,33.2559,103.411,0
-6.4501,31.5749,78.1241,0
-4.95539,32.0975,99.3613,0
-8.04647,31.0168,108.974,0
-14.2144,28.8602,82.5748,0
-5.36925,31.9528,100.611,0
-9.7209,30.4313,89.9971,0
-7.01784,31.3764,95.7469,0
-11.1115,29.9452,96.3428,0
-8.45794,30.8729,123.751,0
-13.8249,28.9964,83.9413,0
-8.21752,30.957,118.319,0
-8.033,31.0215,94.0002,0
-6.49929,31.5577,100.697,0
-0.696375,33.5866,89.9476,0
-1.82256,33.1929,103.673,0
-1.6845,33.2412,91.5327,0
-13.0817,29.2563,88.1062,0
-3.03959,32.7674,72.7109,0
-12.8929,29.3223,73.8524,0
-6.40963,31.5891,94.8564,0
-13.8369,28.9923,80.0195,0
-11.1446,29.9336,72.1922,0
-1.05627,33.4608,84.0327,0
0.936034,34.1574,113.449,0
-1.11163,33.4414,131.144,0
-8.28182,30.9345,93.8834,0
-7.0814,31.3542,123.657,0
-9.28291,30.5845,93.8955,0
-11.0522,29.9659,103.809,0
-6.21798,31.6561,88.8442,0
-1.81755,33.1946,71.4973,0
-12.5629,29.4377,80.9415,0
1.14514,34.2305,103.275,0
-5.27052,31.9874,80.2431,0
-2.95406,32.7973,123.125,0
-1.65962,33.2498,93.0436,0
-3.24776,32.6946,77.9137,0
-0.681867,33.5917,139.162,0
-6.77425,31.4616,110.422,0
-10.1263,30.2896,78.1288,0
-1.85575,33.1813,115.272,0
-11.6657,29.7514,89.63,0
-14.1201,28.8932,82.0588,0
-0.906969,33.513,72.9944,0
-1.04293,33.4655,80.3904,0
-11.9017,29.6688,82.0591,0
-1.35311,33.357,86.6642,0
-5.1205,32.0398,97.1133,0
-13.8841,28.9758,98.643,0
-5.48783,31.9114,86.1508,0
-19.1088,25.7505,125.258,0
-19.4159,25.4762,86.7294,0
-15.5229,28.9535,92.1111,0
-17.4722,27.2123,85.0301,0
-23.3564,21.9565,86.198,0
-18.1914,26.5699,95.0582,0
-21.7529,23.3888,130.798,0
-22.6479,22.5894,79.2872,0
-22.3495,22.8558,113.849,0
-24.0276,21.357,89.6132,0
-22.3123,22.8892,97.2094,0
-17.6905,27.0173,70.4844,0
-23.3937,21.9232,75.733,0
-17.0501,27.5893,106.523,0
-16.4709,28.1067,74.6655,0
-21.7975,23.349,87.7645,0
-24.1022,21.2904,100.594,0
-20.6329,24.3892,84.2739,0
-11.8444,32.2391,103.148,0
-23.5428,21.79,128.404,0
-13.2671,30.9684,84.831,0
-14.4103,29.9472,101.924,0
-11.8395,32.2434,111.504,0
-20.8165,24.2251,77.8845,0
-24.1768,21.2238,139.728,0
-20.0471,24.9124,121.858,0
-17.1258,27.5217,101.129,0
-23.3937,21.9232,82.8078,0
-19.3794,25.5088,77.3439,0
-18.6898,26.1247,120.957,0
-15.1776,29.2618,131.14,0
-14.6238,29.7565,84.7719,0
-22.7597,22.4895,105.473,0
-14.4628,29.9003,83.2451,0
-20.4312,24.5693,118.238,0
-22.4241,22.7892,76.6849,0
-18.5184,26.2779,128.744,0
-21.9021,23.2555,86.9092,0
-18.9358,25.905,114.821,0
-20.1472,24.823,80.7973,0
-15.8019,28.7043,120.213,0
-18.2334,26.5324,76.4717,0
-20.9294,24.1244,94.0024,0
-19.3216,25.5604,110.594,0
-14.291,30.0538,86.9703,0
-14.1005,30.2239,69.1917,0
-11.9442,32.15,77.065,0
-19.7765,25.1541,90.5065,0
-12.6773,31.4952,87.2623,0
-19.0204,25.8294,91.2272,0
-19.5287,25.3754,73.493,0
-21.641,23.4887,85.8679,0
-14.8608,29.5448,88.99,0
-14.3215,30.0265,82.9565,0
-18.106,26.6462,77.5059,0
-17.299,27.367,79.0558,0
-22.8545,22.4049,88.5385,0
-17.6445,27.0584,120.549,0
-17.0614,27.5793,118.713,0
-15.2342,29.2113,131.466,0
-16.2428,28.3104,82.3323,0
-21.7529,23.3888,106.627,0
-22.203,22.9868,112.694,0
-17.5913,27.106,83.0806,0
-22.8781,22.3838,128.096,0
-24.0276,21.357,118.239,0
-13.6802,30.5993,92.6879,0
-14.7754,29.6211,93.8014,0
-18.3375,26.4394,91.4418,0
-13.5517,30.7141,77.1667,0
-30.1762,10.9417,112.346,0
-26.0843,19.4332,77.0412,0
-26.9855,17.563,84.3307,0
-29.4383,12.4732,114.981,0
-27.7469,15.983,104.046,0
-28.5937,14.2257,136.692,0
-29.1561,13.0587,85.7463,0
-29.408,12.5359,127.967,0
-29.539,12.2641,105.885,0
