x,y,z,global_index
-102.488,-55.6712,-239.88,2
-95.2324,-64.575,-227.319,2
-100.141,-58.5507,-258.357,2
-87.0194,-75.3282,-272.764,2
-86.2211,-78.5545,-257.623,2
-86.6605,-78.2236,-211.058,2
-76.5253,-88.1422,-265.345,2
-43.3525,-106.76,-226.193,2
-31.5106,-110.987,-214.278,2
-39.4841,-109.684,-230.903,2
10.5865,-114.808,-240.823,2
4.43009,-116.059,-260.334,2
12.5319,-114.413,-218.097,2
2.95094,-116.359,-212.659,2
12.029,-114.515,-272.67,2
26.9569,-111.827,-211.195,2
28.5243,-111.305,-246.842,2
27.6737,-113.71,-250.805,2
57.9738,-100.611,-243.382,2
68.7814,-93.8221,-272.649,2
71.0538,-91.4609,-274.853,2
113.532,-28.6664,-221.674,2
115.465,-6.06603,-225.499,2
115.205,-2.80041,-268.941,2
114.471,12.246,-249.49,2
112.42,25.1724,-247.276,2
112.24,25.716,-266.827,2
103.502,50.7554,-262.176,2
95.389,64.3828,-218.166,2
95.3263,64.4598,-218.952,2
88.107,74.2814,-211.665,2
0.0163479,114.983,-263.523,2
-2.13112,116.526,-247.092,2
-10.2264,114.881,-248.645,2
-21.7122,113.572,-272.428,2
-22.3879,113.347,-241.363,2
-30.5807,112.334,-260.852,2
-38.2209,108.717,-223.68,2
-33.4214,110.989,-222.294,2
-62.6302,96.8172,-230.721,2
-56.2578,102.01,-219.43,2
-66.0757,96.6335,-270.543,2
-89.4951,74.1872,-252.506,2
-87.1319,78.2714,-252.389,2
-87.8357,77.055,-211.843,2
-109.821,38.6428,-278.152,2
-113.559,28.0026,-258.488,2
-115.172,-11.2822,-152.384,2
-116.947,-2.54473,-155.562,2
-112.266,-27.2055,-199.798,2
-109.283,-42.5205,-181.882,2
-100.485,-58.9125,-183.166,2
-103.102,-55.7006,-154.805,2
-57.9037,-100.44,-209.835,2
-60.4228,-99.364,-167.692,2
-53.3826,-104.359,-172.778,2
-51.4317,-104.927,-178.313,2
1.72452,-117.113,-158.217,2
14.5393,-116.481,-159.882,2
23.8888,-113.369,-184.504,2
39.0671,-108.865,-165.614,2
55.4137,-103.336,-200.893,2
68.4148,-94.9171,-151.198,2
89.9095,-74.4596,-142.499,2
107.807,-41.5247,-144.267,2
110.696,-36.3613,-188.081,2
116.141,6.5129,-153.36,2
115.906,16.265,-208.127,2
109.611,37.4905,-142.201,2
106.82,46.424,-155.751,2
88.0402,77.8045,-189.351,2
82.2563,82.1597,-199.642,2
58.3621,100.244,-199.378,2
43.9429,107.104,-204.737,2
6.952,116.033,-185.074,2
7.82498,116.102,-152.958,2
-10.9812,115.233,-139.072,2
1.14412,117.696,-160.538,2
-13.0373,114.815,-198.297,2
-6.50218,116.143,-176.109,2
-17.9592,115.343,-185.147,2
-23.6336,113.454,-205.509,2
-36.7989,109.938,-160.364,2
-41.1461,110.151,-145.36,2
-61.6273,98.273,-210.203,2
-60.8743,98.8866,-152.607,2
-77.4706,85.5072,-166.397,2
-93.4419,68.3551,-163.897,2
-91.4316,71.8292,-203.287,2
-95.1127,65.4677,-160.953,2
-112.165,27.3745,-206.594,2
-111.958,28.6391,-185.125,2
-116.454,12.2315,-166.733,2
-115.782,3.80724,-200.867,2
-115.649,2.1414,-200.68,2
-116.013,-4.65608,-115.578,2
-115.633,-6.52629,-115.828,2
-110.065,-35.3733,-121.003,2
-77.7639,-84.9225,-95.2366,2
-75.5667,-88.6969,-98.1428,2
-65.6347,-96.599,-96.7248,2
-45.1295,-106.243,-131.472,2
-53.6635,-103.762,-84.052,2
-33.1,-110.727,-109.517,2
-30.1798,-111.205,-105.168,2
-22.0775,-113.804,-91.7404,2
-14.8495,-116.166,-92.1079,2
9.77899,-114.972,-136.067,2
23.5364,-112.965,-131.014,2
19.5342,-114.297,-113.179,2
28.0915,-113.512,-107.948,2
31.6729,-111.817,-93.0997,2
42.4883,-108.718,-117.015,2
75.0209,-87.3387,-86.0725,2
87.205,-78.1449,-106.985,2
87.0058,-78.4892,-106.044,2
100.937,-55.4811,-129.947,2
100.468,-56.5772,-133.955,2
107.335,-41.372,-94.4383,2
105.101,-49.0571,-101.797,2
114.123,-14.3399,-106.871,2
114.872,10.271,-110.639,2
117.104,-0.716152,-115.905,2
113.476,28.1664,-112.529,2
109.921,35.6782,-103.023,2
91.0722,71.4278,-89.7506,2
82.9656,81.0058,-119.694,2
70.4226,91.6735,-107.781,2
39.8269,107.785,-87.5271,2
49.886,104.86,-108.356,2
41.8438,109.298,-111.427,2
24.3274,113.711,-115.941,2
18.2255,113.963,-85.2265,2
3.7271,115.279,-98.6422,2
-18.0824,114.78,-81.0787,2
-32.5144,111.418,-128.234,2
-44.6091,107.38,-96.0875,2
-49.3755,104.372,-134.634,2
-57.7244,100.815,-138.573,2
-74.9423,87.4204,-88.4645,2
-81.829,81.8723,-113.472,2
-87.9876,76.7925,-73.9667,2
-111.336,29.3792,-96.6687,2
-115.509,6.61967,-126.635,2
-115.73,9.38811,-77.3522,2
-104.695,-49.7925,-37.6156,2
-102.065,-53.9606,-29.7,2
-103.747,-54.9093,-31.7902,2
-98.1403,-61.7902,-15.824,2
-97.0631,-66.3494,-4.14688,2
-88.7409,-77.277,-57.2275,2
-71.4592,-91.6457,-20.5797,2
-66.1477,-94.7192,-41.1196,2
-69.6699,-92.681,-2.93182,2
-62.2845,-98.5687,-7.88181,2
-42.6578,-109.666,-7.19816,2
-27.9794,-112.066,-49.6705,2
11.1227,-115.204,-19.4797,2
0.145702,-117.434,-40.1192,2
25.0153,-112.995,-22.8114,2
24.1077,-113.297,-6.18801,2
31.7949,-112.307,0.371843,2
47.954,-105.855,-8.5012,2
57.6243,-101.535,-5.46308,2
76.3266,-86.696,-42.4962,2
74.37,-88.729,-50.6638,2
93.2169,-68.7439,-51.4193,2
98.2836,-62.9517,-19.66,2
104.539,-52.7635,-24.0511,2
112.08,-27.8943,-52.4889,2
114.336,-21.1994,-49.5571,2
116.317,-10.5148,-58.0505,2
115.071,11.7772,-25.1767,2
116.278,5.83624,-61.6906,2
110.892,34.7847,-59.3253,2
109.479,37.7683,-17.4818,2
103.306,51.9934,-31.3328,2
105.613,48.3363,-61.5563,2
104.709,53.7293,-56.842,2
80.5903,83.4141,-36.0666,2
81.0968,83.0327,-50.3196,2
76.5747,86.4377,-8.87709,2
55.4334,101.495,-68.8961,2
42.9159,107.402,-57.9202,2
32.2502,111.368,-18.5368,2
12.6455,114.689,-62.9298,2
-30.9872,112.689,-54.3781,2
-29.3934,113.443,-3.49469,2
-90.9796,72.6103,-38.8965,2
-95.1289,65.4397,-64.1739,2
-98.6077,62.1931,-58.8237,2
-107.794,41.5697,-19.0203,2
-111.678,30.3551,-49.4041,2
-114.29,22.3025,-12.9781,2
-114.411,19.3851,-64.7669,2
-114.214,24.1405,-8.6381,2
-114.431,18.8933,-43.1686,2
-116.303,10.3446,-36.2048,2
-115.566,1.1034,-30.9063,2
-109.153,-37.3007,56.9958,2
-107.173,-41.4847,59.5506,2
-31.5808,-110.976,50.1651,2
-26.4341,-111.817,22.9873,2
-5.31245,-115.405,10.8969,2
-9.64709,-115.751,-0.552866,2
28.7346,-111.235,47.0433,2
30.4516,-112.395,33.3277,2
41.9374,-106.958,65.3589,2
66.1747,-93.9289,23.7903,2
70.9108,-91.6094,70.1281,2
86.7642,-75.3181,30.6303,2
91.6793,-70.4125,56.5249,2
111.325,-29.4447,32.3081,2
115.069,-1.10084,26.4768,2
115.26,-3.49646,66.0708,2
116.059,4.42927,-0.733855,2
110.896,33.6177,55.751,2
98.9255,60.0428,20.5384,2
87.6994,74.6737,42.6781,2
42.4013,107.036,0.185434,2
40.597,107.561,10.104,2
14.6925,116.153,62.1948,2
-8.62291,115.207,66.6352,2
-28.7702,111.223,35.0243,2
-35.3412,110.08,2.1346,2
-46.5006,106.186,60.5886,2
-49.9368,104.018,49.9962,2
-53.4913,101.775,45.2761,2
-41.9207,109.076,35.3094,2
-61.0568,98.0992,57.901,2
-77.2986,87.8891,27.9114,2
-92.9556,68.2068,30.9219,2
-101.814,53.4281,4.93438,2
-107.526,40.7153,21.1986,2
-103.495,54.5829,4.99062,2
-111.826,26.3831,52.1342,2
-115.516,6.70367,62.6761,2
-116.58,-4.35155,83.5088,2
-111.607,-33.2739,93.2719,2
-110.069,-36.5218,120.103,2
-113.811,-28.6175,136.729,2
-106.421,-47.0571,111.654,2
-110.013,-41.3639,110.572,2
-107.812,-44.8528,95.0938,2
-86.4377,-76.5751,133.616,2
-78.5347,-87.5515,139.971,2
-76.9923,-88.444,110.43,2
-66.3332,-94.6118,122.866,2
-53.5266,-104.318,102.501,2
-27.698,-112.112,89.9072,2
3.30721,-116.792,102.044,2
14.5841,-116.466,96.673,2
32.5351,-111.956,104.446,2
28.1098,-114.051,90.4046,2
70.0907,-93.1756,137.294,2
77.4095,-85.5707,111.936,2
77.2115,-88.8278,140.949,2
80.9425,-83.8728,89.4887,2
88.069,-77.6404,93.4486,2
94.2612,-66.9391,121.092,2
93.0843,-68.9731,121.369,2
105.044,-51.027,122.062,2
111.373,-32.2167,109.926,2
112.099,-27.782,113.42,2
115.731,8.5312,75.9298,2
111.982,28.0579,75.6899,2
113.697,28.8586,95.8427,2
113.034,30.2587,83.4818,2
107.333,45.6113,129.311,2
78.066,85.3148,131.388,2
85.301,79.8671,73.4778,2
77.1339,86.0166,121.394,2
68.6599,93.2655,101.967,2
54.7436,101.79,100.41,2
40.7225,108.04,130.135,2
43.7126,107.171,73.3845,2
41.1318,109.916,77.2523,2
28.2932,112.015,130.83,2
38.0744,110.416,74.3192,2
39.8228,110.13,117.224,2
13.7678,114.642,79.5094,2
6.50825,115.997,101.368,2
-5.90197,116.265,112.649,2
-38.1358,109.306,128.114,2
-30.9935,112.686,136.303,2
-41.2864,110.062,79.5736,2
-59.7476,99.8048,135.961,2
-67.422,95.9486,106.041,2
-69.5752,93.7113,82.8861,2
-68.2618,95.076,75.7619,2
-92.7687,69.5184,83.402,2
-93.578,68.1199,122.59,2
-97.1571,65.5886,117.505,2
-116.362,11.0811,88.5469,2
-113.917,-14.9735,185.738,2
-116.801,-0.77777,196.278,2
-113.884,-15.1348,147.969,2
-111.795,-31.719,204.959,2
-114.067,-26.9179,187.416,2
-102.108,-52.9634,167.301,2
-79.444,-83.6575,144.656,2
-47.8048,-105.465,200.411,2
-26.9917,-111.726,146.799,2
13.194,-114.278,163.447,2
8.72108,-115.187,205.533,2
16.4331,-115.329,182.454,2
39.6227,-108.054,209.265,2
51.5006,-103.031,166.089,2
71.2643,-91.2421,152.545,2
77.7061,-87.3479,156.309,2
83.1125,-80.1678,160.266,2
91.1332,-71.3563,166.202,2
90.9277,-71.7115,195.143,2
105.14,-48.9248,142.933,2
116.128,-14.3785,206.391,2
114.197,19.8352,142.206,2
107.29,41.2367,150.544,2
103.899,50.1262,147.045,2
99.9072,58.8381,172.498,2
66.3515,96.2928,210.558,2
40.1683,107.685,164.091,2
36.3397,110.198,144.867,2
-30.7877,112.236,151.089,2
-31.1169,112.08,144.942,2
-71.5293,90.9668,185.695,2
-96.2743,66.3947,190.422,2
-105.094,49.0822,160.301,2
-110.954,31.7141,170.535,2
-113.872,20.435,146.402,2
-114.945,-0.451201,179.616,2
-116.197,-6.23665,264.55,2
-108.393,-40.0644,238.251,2
-105.527,-48.4728,217.952,2
-103.342,-55.4066,234.466,2
-103.125,-55.673,261.944,2
-87.7465,-75.3156,240.495,2
-84.1434,-80.7387,221.247,2
-67.4891,-93.9429,214.561,2
-78.1728,-87.7609,222.263,2
-59.517,-99.751,219.338,2
-48.7734,-105.699,272.295,2
-41.2782,-109.892,232.604,2
-25.2624,-114.168,257.645,2
-7.10143,-116.044,262.058,2
-6.53777,-116.0,209.535,2
10.6061,-115.309,264.286,2
17.5078,-115.493,248.848,2
30.8783,-112.741,234.694,2
36.5656,-110.049,257.863,2
31.1456,-112.614,258.463,2
41.5315,-109.907,220.819,2
50.8652,-104.018,277.235,2
65.5186,-95.1022,213.745,2
76.882,-86.1188,271.757,2
71.3767,-91.8393,269.682,2
69.311,-93.9858,276.539,2
79.1792,-86.2146,209.525,2
94.2552,-66.9495,277.979,2
105.909,-48.0529,218.543,2
112.596,26.2136,240.465,2
113.556,23.3283,278.019,2
113.063,24.8099,244.38,2
109.05,42.8896,233.705,2
86.0828,76.9167,262.333,2
87.9456,77.8758,259.033,2
75.0393,89.5741,271.397,2
55.9361,101.281,254.421,2
66.9006,96.5966,216.046,2
63.7867,97.9269,275.372,2
49.5223,105.482,233.074,2
52.1633,104.714,225.425,2
52.6665,104.568,213.676,2
2.88903,115.709,239.741,2
-19.6224,114.789,217.227,2
-14.7649,116.406,254.074,2
-40.6013,108.139,280.594,2
-38.1997,109.275,221.537,2
-45.064,107.678,243.8,2
-62.3552,97.6799,264.051,2
-68.9925,94.3167,273.803,2
-75.3526,87.708,230.306,2
-89.1213,75.8218,230.743,2
-111.068,34.0854,267.133,2
-114.302,22.0101,224.927,2
-115.005,-9.61707,324.427,2
-111.251,-28.6855,302.816,2
-100.703,-57.8609,297.779,2
-103.785,-54.0787,306.302,2
-89.2459,-73.1854,311.376,2
-86.7762,-75.5622,334.041,2
-70.5207,-91.6168,332.961,2
-60.2005,-98.9206,319.399,2
-50.3545,-104.724,348.665,2
-15.9128,-114.058,311.502,2
-21.674,-113.821,293.18,2
-3.48471,-115.259,339.669,2
-13.8634,-116.087,311.378,2
-9.30151,-115.723,314.019,2
-1.8952,-115.133,342.599,2
12.6568,-114.387,299.416,2
21.3453,-113.694,297.245,2
41.0826,-107.363,301.98,2
82.4555,-81.0403,299.429,2
99.4426,-58.9784,320.252,2
104.252,-51.9781,291.032,2
107.746,-39.9582,341.263,2
115.685,-8.81919,306.068,2
112.714,24.2909,333.591,2
108.331,43.1018,306.799,2
103.935,53.8949,303.436,2
99.9537,58.781,328.341,2
88.8896,73.5283,330.024,2
88.6468,73.762,301.896,2
75.925,86.3071,301.085,2
27.5321,113.579,319.687,2
28.5079,113.539,285.273,2
21.5362,113.826,287.38,2
-21.0021,113.808,319.459,2
-26.0336,112.134,281.703,2
-24.3824,112.683,350.008,2
-52.5941,102.341,338.439,2
-85.3154,77.2421,280.295,2
-93.1003,67.9567,321.773,2
-88.0955,76.606,326.237,2
-97.3462,63.8856,346.756,2
-105.436,47.905,330.103,2
-106.821,43.1402,280.11,2
-115.833,10.6777,279.887,2
-115.064,1.03896,299.389,2
-115.447,-17.6469,360.394,2
-116.242,-15.2563,403.839,2
-113.667,-28.9221,365.92,2
-102.592,-53.125,357.842,2
-102.17,-53.7937,365.425,2
-95.9591,-64.467,365.44,2
-91.9888,-71.2328,377.141,2
-87.8209,-75.244,416.137,2
-30.305,-111.686,414.525,2
-33.4845,-111.166,384.058,2
-19.8239,-114.392,387.14,2
-23.8958,-114.224,404.598,2
-1.67672,-115.612,413.842,2
14.0325,-116.649,373.373,2
20.4607,-114.51,402.039,2
25.3806,-112.873,405.581,2
36.8889,-109.896,398.575,2
40.763,-110.392,393.298,2
82.3399,-82.017,387.271,2
91.6509,-71.4501,404.915,2
94.6369,-66.2899,393.201,2
110.637,-36.718,355.644,2
111.065,-34.104,420.21,2
114.166,-25.3079,354.474,2
114.419,14.9894,394.525,2
114.57,14.2461,357.076,2
116.213,6.15845,385.621,2
115.016,12.0509,386.996,2
117.085,1.86627,381.668,2
113.306,24.0793,388.927,2
104.097,50.7392,412.582,2
95.6889,64.7986,382.766,2
100.026,59.4762,410.383,2
96.2345,67.1469,408.454,2
91.371,71.8275,399.277,2
75.9495,86.9084,418.772,2
87.8733,77.9302,360.724,2
58.5759,100.153,419.719,2
67.7472,96.235,420.238,2
59.1813,99.8944,410.011,2
48.6667,105.73,397.26,2
37.6688,110.482,418.76,2
14.668,114.605,365.442,2
26.5793,114.114,405.03,2
15.2231,116.692,375.672,2
12.7814,116.497,412.426,2
-11.8628,115.054,355.567,2
-30.5832,112.88,392.63,2
-51.6533,103.52,357.571,2
-52.0878,103.246,415.14,2
-53.6729,104.755,352.72,2
-54.1961,104.328,420.142,2
-66.0383,94.6787,398.579,2
-77.5523,88.3751,378.394,2
-98.646,62.1033,364.123,2
-104.987,51.2231,361.235,2
-104.158,54.0748,414.644,2
-114.166,25.3164,392.228,2
-114.552,15.9509,354.965,2
-114.689,12.6442,375.134,2
-116.075,7.48165,398.216,2
-116.294,-3.27359,455.507,2
-116.343,-3.03248,432.671,2
-115.635,-15.5115,474.064,2
-111.988,-26.4729,436.206,2
-104.031,-53.7774,439.69,2
-99.1604,-59.7545,450.166,2
-93.4334,-69.1555,485.131,2
-86.7417,-78.1625,450.61,2
-32.617,-110.806,464.599,2
-27.6806,-113.573,421.949,2
-18.9827,-113.932,461.535,2
-10.9643,-115.856,426.667,2
14.5618,-114.0,468.777,2
11.1066,-114.702,450.094,2
35.2897,-110.105,438.638,2
28.3464,-113.391,440.39,2
52.5216,-102.387,442.766,2
70.6921,-91.8367,426.298,2
65.7368,-96.9857,490.212,2
86.2035,-76.0627,444.583,2
82.7657,-80.6283,488.822,2
101.619,-53.8834,446.391,2
104.805,-50.0749,450.934,2
106.082,-45.6821,439.978,2
115.285,-3.80583,454.123,2
115.249,-3.35708,457.708,2
115.302,8.15395,470.781,2
113.643,21.4983,473.637,2
94.0558,68.5565,488.636,2
94.4165,68.2093,424.883,2
85.6877,78.9562,446.913,2
77.2329,85.3223,421.701,2
65.8788,94.3027,479.422,2
59.4092,99.2586,466.683,2
63.9804,97.3057,470.623,2
35.4707,110.34,451.776,2
20.4435,113.871,489.506,2
16.2798,114.043,465.136,2
-8.85791,115.159,469.273,2
-3.84674,116.177,440.745,2
-34.1895,110.626,460.269,2
-35.9181,109.807,444.223,2
-38.922,108.386,463.521,2
-44.9319,107.176,435.797,2
-45.2775,106.958,429.381,2
-65.3004,94.6413,435.109,2
-66.1349,93.9613,462.594,2
-75.373,86.9728,445.263,2
-72.0175,90.4595,482.627,2
-80.2973,83.9065,487.754,2
-99.2445,59.4421,462.807,2
-113.975,17.9425,481.116,2
-113.51,29.1904,421.139,2
-114.189,12.7416,478.125,2
-172.68,-3.81207,-468.63,3
-170.887,-13.6477,-485.087,3
-161.305,-60.6287,-423.254,3
-151.378,-80.2737,-438.935,3
-156.352,-72.7314,-426.824,3
-145.173,-94.1411,-452.347,3
-139.82,-99.9546,-434.738,3
-123.414,-119.96,-433.571,3
-123.27,-120.073,-465.122,3
-114.157,-128.974,-486.112,3
-75.1137,-154.284,-473.006,3
-48.6947,-164.464,-490.777,3
-35.0282,-167.877,-490.234,3
-20.6508,-170.167,-430.957,3
-27.247,-170.028,-462.192,3
1.33002,-172.063,-433.113,3
-2.18532,-172.558,-476.326,3
1.50681,-172.038,-439.99,3
18.3674,-170.681,-420.474,3
23.8246,-171.201,-450.762,3
40.9584,-167.351,-459.344,3
99.1725,-142.001,-467.151,3
104.655,-136.529,-449.108,3
112.369,-131.106,-466.854,3
116.55,-126.201,-428.025,3
110.233,-133.613,-468.25,3
129.782,-114.953,-422.48,3
136.955,-103.114,-467.841,3
136.113,-104.503,-440.739,3
136.596,-103.706,-440.734,3
134.632,-106.948,-448.802,3
168.869,-32.8313,-445.782,3
171.654,9.43768,-424.303,3
170.811,14.0634,-486.6,3
167.867,36.9921,-429.294,3
169.458,32.5162,-472.911,3
165.475,47.8655,-447.606,3
151.182,80.571,-465.893,3
158.12,70.05,-436.264,3
137.147,102.859,-430.401,3
140.628,99.0777,-436.425,3
128.856,113.163,-429.629,3
137.077,105.563,-444.217,3
97.9328,142.935,-465.878,3
95.4245,144.067,-439.425,3
82.6789,151.58,-455.365,3
61.4996,162.104,-435.33,3
24.0597,170.095,-428.048,3
28.9011,169.993,-437.714,3
6.45913,173.16,-449.558,3
-14.5999,171.526,-462.89,3
-19.7331,172.472,-472.114,3
-41.4689,167.146,-435.457,3
-60.6957,160.322,-469.991,3
-64.8923,160.049,-430.339,3
-70.2453,156.82,-442.059,3
-117.883,124.636,-429.704,3
-109.959,133.934,-455.546,3
-147.603,90.0141,-441.739,3
-168.456,39.5531,-451.01,3
-169.265,26.3766,-461.974,3
-168.884,-32.6531,-361.543,3
-169.207,-31.7436,-403.355,3
-168.508,-33.711,-368.633,3
-162.597,-53.0689,-382.558,3
-161.658,-55.1594,-410.488,3
-159.165,-67.5676,-404.469,3
-136.593,-102.729,-403.506,3
-138.779,-100.355,-377.059,3
-128.074,-113.211,-360.995,3
-119.147,-122.681,-359.135,3
-104.113,-136.788,-410.656,3
-83.375,-150.805,-374.557,3
-73.92,-156.231,-408.059,3
-56.4339,-162.534,-350.549,3
-46.2499,-164.411,-397.783,3
-50.7066,-163.589,-396.533,3
-25.9639,-169.559,-412.959,3
-16.241,-171.337,-369.766,3
18.213,-170.208,-353.98,3
25.4025,-170.193,-383.044,3
53.9788,-163.115,-417.281,3
62.9119,-160.666,-375.2,3
91.8039,-145.153,-368.474,3
90.3622,-146.377,-396.728,3
92.4351,-144.618,-397.748,3
95.6009,-141.93,-350.701,3
108.727,-131.766,-360.202,3
98.899,-141.575,-362.201,3
106.417,-134.071,-389.241,3
121.556,-122.175,-368.368,3
149.089,-85.0111,-418.38,3
161.958,-54.854,-370.005,3
161.795,-55.5732,-361.555,3
168.677,-27.8735,-352.288,3
170.363,-13.6824,-364.657,3
170.363,-13.6911,-398.753,3
170.341,-12.5271,-350.153,3
170.472,-19.3363,-403.292,3
170.906,0.126767,-349.3,3
153.024,76.8779,-361.62,3
153.105,76.7558,-368.311,3
153.183,76.6373,-351.236,3
153.764,79.4491,-410.271,3
138.421,100.744,-418.384,3
137.848,101.365,-411.128,3
131.872,109.701,-393.808,3
135.804,106.066,-411.852,3
138.469,103.603,-408.617,3
119.634,122.298,-416.679,3
120.845,121.347,-384.557,3
105.214,136.18,-373.869,3
105.979,135.757,-366.412,3
87.2468,147.213,-355.588,3
81.6819,151.41,-410.759,3
35.905,167.289,-412.677,3
45.2826,166.333,-376.856,3
22.2087,169.639,-356.355,3
-1.77943,171.499,-408.919,3
-12.0082,171.599,-375.679,3
-42.3166,166.272,-388.432,3
-102.971,137.511,-376.274,3
-130.521,112.778,-406.417,3
-140.382,99.4938,-362.182,3
-148.384,86.7577,-394.415,3
-154.194,76.7426,-358.663,3
-170.512,21.4465,-383.891,3
-170.986,0.673253,-372.709,3
-167.465,-38.1239,-348.784,3
-168.728,-40.6183,-328.441,3
-164.576,-54.6758,-317.224,3
-164.268,-55.237,-349.494,3
-153.199,-77.512,-296.479,3
-156.03,-73.2192,-295.024,3
-151.589,-83.0352,-342.004,3
-136.398,-106.191,-344.127,3
-121.694,-121.31,-279.358,3
-109.989,-131.735,-315.55,3
-116.917,-127.147,-324.733,3
-105.786,-136.43,-286.662,3
-80.4325,-152.383,-279.864,3
-77.315,-153.497,-291.648,3
-71.0285,-157.522,-297.264,3
-73.7171,-156.799,-298.127,3
-57.0264,-162.928,-292.04,3
-60.7055,-162.25,-309.099,3
-26.2261,-170.049,-280.247,3
-21.2281,-170.155,-305.261,3
4.38072,-171.633,-339.561,3
-5.45303,-173.018,-308.669,3
6.15921,-173.418,-305.804,3
8.44175,-172.906,-319.833,3
48.8235,-166.236,-305.248,3
67.6607,-158.379,-290.195,3
101.347,-139.83,-324.162,3
132.249,-110.881,-331.993,3
140.156,-101.051,-332.486,3
159.609,-67.4797,-350.856,3
165.97,-44.2774,-314.634,3
165.181,-49.7989,-311.542,3
168.326,-41.6611,-296.278,3
169.006,-30.6041,-347.329,3
172.016,-5.99741,-304.766,3
171.78,8.74903,-329.898,3
169.797,25.2491,-315.844,3
169.89,24.8974,-283.74,3
167.009,39.4088,-335.573,3
162.3,58.8178,-327.112,3
153.197,77.5149,-297.179,3
148.291,87.2523,-306.098,3
122.262,120.865,-308.101,3
126.998,117.147,-299.516,3
119.92,125.158,-287.625,3
109.441,132.098,-297.327,3
87.3006,147.732,-342.765,3
85.1351,148.709,-279.745,3
76.0153,153.962,-329.226,3
72.7376,157.062,-314.922,3
67.2439,158.54,-343.965,3
33.7677,168.005,-304.959,3
47.6052,166.594,-282.954,3
15.6368,171.797,-348.575,3
7.25406,171.298,-299.305,3
-8.27228,171.084,-284.63,3
-8.19148,172.962,-332.487,3
-92.4185,145.281,-339.045,3
-102.036,139.143,-312.078,3
-126.996,115.487,-304.195,3
-127.194,115.212,-283.523,3
-124.648,118.738,-350.654,3
-134.735,106.778,-318.946,3
-156.787,70.1082,-283.461,3
-156.837,69.9489,-318.65,3
-170.535,-12.8183,-254.072,3
-172.453,-2.29216,-239.148,3
-169.611,-24.0237,-222.597,3
-168.781,-27.1339,-264.445,3
-167.098,-37.6773,-257.327,3
-162.192,-57.9858,-211.619,3
-162.14,-58.0813,-227.127,3
-157.034,-70.7986,-258.99,3
-158.207,-69.0201,-265.461,3
-152.042,-78.3678,-245.73,3
-145.34,-93.229,-223.873,3
-129.257,-112.117,-259.011,3
-123.155,-119.534,-268.252,3
-118.354,-125.601,-235.519,3
-77.6099,-152.866,-219.428,3
-59.4593,-161.977,-253.134,3
-21.041,-169.663,-250.136,3
-13.2393,-171.159,-232.35,3
-18.9847,-171.5,-254.594,3
-14.2525,-171.219,-235.868,3
-21.6351,-171.658,-212.8,3
7.88251,-170.639,-237.217,3
1.92408,-171.479,-215.463,3
10.5918,-171.917,-233.252,3
10.9991,-171.826,-238.59,3
56.7701,-161.724,-259.639,3
56.4402,-161.889,-233.363,3
49.9099,-165.142,-255.248,3
73.3875,-156.699,-269.22,3
97.6996,-142.772,-242.83,3
108.742,-134.598,-267.69,3
138.411,-103.431,-254.347,3
143.12,-94.0238,-261.548,3
140.135,-99.9878,-271.536,3
151.213,-79.7474,-227.981,3
160.074,-63.1798,-216.29,3
168.539,-30.1318,-277.279,3
171.596,-6.7733,-244.638,3
172.41,2.52757,-224.033,3
169.835,23.1857,-253.286,3
162.033,54.3242,-254.801,3
157.019,67.4002,-238.513,3
157.998,69.337,-258.77,3
156.599,71.4571,-266.924,3
152.492,81.0757,-212.83,3
145.974,89.4129,-266.152,3
149.441,84.9787,-256.194,3
123.715,119.095,-217.807,3
111.306,130.269,-228.702,3
111.815,129.932,-239.499,3
116.43,126.875,-230.424,3
110.223,133.415,-272.874,3
92.5435,144.823,-239.095,3
98.2391,142.253,-280.645,3
84.7822,148.326,-217.658,3
58.6896,162.118,-244.732,3
43.1827,166.547,-230.425,3
27.196,169.533,-210.402,3
25.338,169.573,-275.741,3
16.4529,171.35,-231.636,3
-15.0049,170.927,-211.481,3
-16.8261,170.519,-261.533,3
-10.8176,171.866,-241.917,3
-12.8999,171.399,-234.219,3
-54.1293,163.04,-240.813,3
-79.6475,152.198,-251.602,3
-81.7571,150.682,-221.58,3
-77.6564,153.63,-242.654,3
-95.5672,141.959,-268.247,3
-97.0405,140.708,-265.329,3
-102.759,137.722,-277.641,3
-117.657,124.139,-228.143,3
-123.254,119.824,-240.364,3
-139.487,101.282,-260.719,3
-170.415,16.361,-272.72,3
-171.643,-9.49803,-148.909,3
-172.293,-15.8975,-188.184,3
-167.823,-37.1181,-168.899,3
-167.853,-37.0327,-207.263,3
-168.796,-40.4682,-197.751,3
-158.703,-65.3642,-144.432,3
-151.151,-83.5947,-158.218,3
-145.723,-90.5367,-178.291,3
-148.666,-86.7735,-153.689,3
-136.864,-103.165,-166.534,3
-145.646,-93.6277,-180.136,3
-144.324,-95.0629,-195.257,3
-121.19,-124.316,-147.127,3
-120.919,-124.496,-155.316,3
-105.498,-136.589,-183.048,3
-106.742,-135.902,-204.901,3
-84.4821,-149.004,-146.57,3
-84.0251,-151.098,-162.112,3
-69.0592,-158.051,-204.528,3
-75.3618,-156.356,-161.557,3
-36.5374,-167.723,-184.82,3
-46.2986,-166.727,-155.279,3
